sim_number,price_vnd
964081979,12000000
383121085,450000
347720660,450000
384204188,450000
702671963,1000000
828176688,3000000
961202892,500000
921562009,3000000
702722611,1000000
981989588,13200000
762701709,1000000
866004564,450000
763697693,1000000
865845696,450000
938136828,5000000
762614613,1000000
343757739,450000
332189889,5000000
917119989,3000000
703651651,3000000
972678364,450000
888134323,500000
931398779,5000000
376214739,450000
949506560,1000000
769999660,5000000
702788500,1000000
376926666,55000000
945981994,3000000
854939456,500000
927151981,3000000
346919103,500000
906645959,3000000
877149368,500000
329610220,450000
762744255,1000000
906971345,1000000
327930739,450000
976301998,5000000
763142454,1000000
962336363,12000000
563171993,500000
929052079,3000000
706406868,5000000
961527460,500000
848929588,500000
829089666,5000000
763070206,1000000
372134953,13000000
823747666,3000000
812048899,1000000
703989868,3000000
799111838,500000
888882566,10300000
866569925,500000
973339359,3000000
942962207,1000000
857350886,500000
795613611,1000000
925051666,10000000
332456556,5000000
909093289,12500000
938120489,3000000
327912239,450000
795666177,1000000
763633700,1000000
343292788,450000
896504010,1000000
763739734,1000000
877339987,500000
705928828,1000000
848532678,11325000
787389999,100000000
943259281,500000
969583683,13900000
708145845,1000000
942578106,1000000
865237877,450000
868120689,3000000
343754799,450000
375678662,5000000
772938978,3000000
849187986,1000000
889031083,1000000
763100355,1000000
877153788,500000
922669179,3000000
708145454,1000000
862995894,450000
972631343,450000
372980277,1000000
327940266,450000
389552011,5000000
865045789,3000000
708025029,1000000
877993179,500000
915270591,3000000
332384239,450000
326489586,450000
362301197,450000
869248479,1000000
865533502,500000
886553551,1000000
879283866,500000
938811234,11700000
335428689,450000
853417979,5000000
785084879,500000
917389398,5000000
815877588,500000
369398078,1000000
869380545,500000
334094234,450000
849999499,14000000
704101008,500000
822857678,11325000
961765483,500000
983886693,5000000
929122123,68000000
343829379,450000
862969604,450000
889617404,1000000
921727588,500000
911190077,3000000
925347888,11500000
943933375,1000000
763559123,1000000
865250401,450000
909155762,1000000
912060609,13000000
842275275,5000000
704588666,10000000
888977889,5000000
332565656,90000000
337377567,5000000
909097803,5000000
927116086,500000
344240582,450000
817536999,5000000
971967569,450000
919658179,5000000
981123986,10000000
815986668,12000000
326231003,450000
769187999,11500000
981851529,500000
879928799,500000
335076086,450000
935399070,500000
947479713,1000000
819227999,10800000
834973444,1000000
846797968,3000000
905178981,500000
798888721,3000000
911070905,3000000
799052505,1000000
979142004,5000000
886789544,1000000
344384858,12650000
929999971,13000000
904294554,500000
961296168,5000000
877180283,500000
382869989,450000
343963779,450000
975795953,450000
927776333,10000000
971978717,500000
392838986,5000000
866022510,450000
886492879,1000000
906230704,1000000
344235739,450000
776287321,1000000
382550055,3000000
764795888,5000000
963551121,500000
378074994,450000
856091190,3000000
708777879,100000000
931358988,3000000
789296789,70000000
325101982,5000000
788855333,10000000
904302017,1000000
347358579,500000
706651651,5000000
836335689,3000000
702775225,1000000
933345989,5000000
941131181,3000000
705483432,1000000
886181566,500000
937737373,250000000
936657629,500000
911762011,3000000
762398686,11000000
898513456,14500000
986072020,10000000
776266588,1000000
333998882,5000000
357460888,5000000
988687952,5000000
332158539,450000
789762017,3000000
335240382,450000
763733736,1000000
865236965,450000
332293239,5000000
345672204,10000000
888522000,10000000
705984123,1000000
787315888,5000000
936811106,500000
963495352,3000000
914953888,15000000
935641995,3000000
975659379,5000000
566572004,500000
708130234,1000000
528971995,500000
342199386,450000
859166188,5000000
867024186,450000
973448683,3000000
335240000,12400000
906968855,3000000
528921979,500000
896338889,11000000
789888710,1000000
327140309,450000
931496886,10000000
899697555,5000000
348599888,13388000
849365368,13000000
812868868,89500000
914570646,500000
705408739,1000000
396569669,3000000
968238518,500000
763588933,1000000
342051993,5000000
834561980,10400000
338157899,450000
336010411,450000
377801386,500000
774009999,100000000
329435889,450000
325250199,450000
357522777,5000000
358946668,5000000
814653653,3000000
328182799,450000
867002340,450000
989544561,450000
825755577,3000000
987501521,500000
777939993,5000000
908568888,399000000
966030489,3000000
359383968,5000000
866397776,450000
819588678,3000000
794992011,1000000
931312221,3000000
567899277,5000000
777778559,12900000
785695678,12000000
848844488,10000000
925178777,5000000
866935795,450000
939689339,13000000
845900988,3000000
866383834,450000
817042010,15000000
981896026,500000
877777107,5000000
971933986,12300000
931160699,3000000
877115574,500000
945688612,1000000
985999231,3000000
395330580,500000
344110274,450000
866678827,450000
974140899,3000000
888499999,650000000
838389777,5000000
763718618,1000000
345084084,12000000
826071982,10000000
868451993,3000000
981997868,13200000
792947947,5000000
948706937,1000000
823101089,5000000
343944486,450000
896534443,500000
862907699,450000
886888190,3000000
363985099,500000
988803699,11000000
826552555,10000000
896120126,1000000
833751000,1000000
765442123,1000000
328712968,450000
327463088,450000
385981099,450000
888889135,10300000
966827282,5000000
795612002,1000000
844092969,3000000
968670454,500000
369860000,15000000
981185886,10000000
983708594,500000
336141281,450000
335429186,450000
857626234,500000
382946556,450000
946698703,1000000
824656566,5000000
967861119,3000000
839200366,1000000
343050008,450000
877334496,500000
877010903,500000
965300377,11500000
336177839,450000
877007677,500000
914873973,3000000
905501755,500000
888579979,12000000
839945845,500000
968616181,10000000
787822278,10000000
817699655,1000000
813569969,3000000
782104555,5000000
789826666,83000000
355625775,1000000
365624166,450000
334945286,450000
927668992,500000
896669982,3000000
886510510,11900000
877100456,500000
765782555,5000000
814878878,10000000
702728728,10000000
862989095,450000
911618099,1000000
705916987,1000000
857777799,68000000
946176646,1000000
888952131,1000000
977386044,500000
785120000,5000000
707707074,10000000
327884239,450000
773282930,5000000
388832555,11000000
995113399,15000000
886336131,500000
938413565,500000
787381381,5000000
986866198,12000000
795711718,1000000
912182879,10000000
912461357,12000000
866919598,5000000
849790188,1000000
777902999,10800000
985723414,450000
785472555,5000000
838569779,3000000
908036677,3000000
334430588,450000
774958888,65000000
899947779,5000000
334199839,450000
397610739,500000
795763234,1000000
914567373,10000000
848754888,3000000
865456720,450000
795341999,5000000
903893493,3000000
973595940,450000
762766226,1000000
393232232,12000000
365058777,3000000
343021066,450000
397988969,5000000
944648104,1000000
924260999,10400000
344251184,450000
778712222,14000000
762762121,1000000
911777743,3000000
815061976,5000000
969033329,1000000
776200511,1000000
906841199,3000000
763500399,1000000
943866336,3000000
343802988,450000
928684004,1000000
982971996,10000000
917921998,3000000
912406810,3000000
776666979,14300000
888104599,1000000
343606839,450000
348819839,450000
327607889,450000
931873787,3000000
702677633,1000000
329040483,450000
384045234,1000000
332740539,450000
898751992,3000000
865708379,1000000
764349999,70000000
972965203,450000
702641977,1000000
523012009,5000000
989591646,450000
916461368,12000000
789050799,1000000
888321933,1000000
819888868,50000000
705260000,12000000
332119998,5000000
382662226,3000000
987663957,450000
926517517,10500000
934419288,500000
942337718,1000000
767173678,3000000
938890011,3000000
392061986,5000000
762732020,1000000
987989542,450000
972853294,500000
827082014,10000000
763649549,1000000
342843588,450000
856854785,3000000
988793754,450000
849754678,11325000
889878913,1000000
943856270,1000000
387572552,450000
583866899,5000000
879288844,500000
327520599,450000
962056390,500000
763600411,1000000
947737693,1000000
919333855,3000000
946278827,1000000
334759566,450000
343184345,450000
378561110,450000
819078668,5000000
705222944,1000000
822440588,500000
929755179,3000000
776959888,5000000
788050607,12000000
332931388,450000
981817913,450000
389376777,5000000
762779771,1000000
828365688,10000000
828000693,500000
356191879,450000
814828777,10000000
795728123,1000000
355559363,10000000
973108883,3000000
379019808,500000
562355898,500000
785417555,5000000
335023113,450000
922421979,500000
936131653,500000
705445543,1000000
898677979,12000000
776278078,1000000
988604507,500000
877178871,500000
986047979,65000000
971311111,179000000
936329333,12000000
979511980,5000000
975694519,450000
344004266,450000
776224568,1000000
763641983,1000000
777776567,11500000
973058784,500000
942084440,1000000
947967078,1000000
964444097,5000000
988980022,3000000
763739731,1000000
365001155,3000000
378726968,450000
975728053,500000
335968826,119000
866170701,450000
917119869,500000
327530005,450000
923809189,1000000
335302966,450000
386661898,5000000
917783879,12000000
946530495,1000000
865502552,450000
826071980,10000000
977053789,12000000
899889777,12000000
898401410,1000000
794870555,5000000
826255266,3000000
344098388,450000
968801279,3000000
832776886,5000000
377121212,55000000
901868868,500000000
972200095,3000000
358424229,500000
961258368,10000000
327120883,450000
985571823,500000
379663952,1000000
898312312,12500000
705861985,5000000
357166099,450000
583777379,1000000
702748012,1000000
334737186,450000
345774678,5000000
966452895,500000
985889895,5000000
388163479,500000
828121292,5000000
877110508,500000
375267892,500000
566683839,3000000
349342768,500000
786779191,1000000
909553355,69000000
879283568,500000
773328543,1000000
329088830,450000
865487699,450000
966156440,500000
798888723,3000000
916685468,5000000
822955966,3000000
929268579,3000000
862899729,450000
342391331,500000
916100812,3000000
346385665,450000
967040493,5000000
934911136,1000000
989812000,12000000
775877999,13000000
996892006,1000000
852266661,3000000
923697888,14100000
934187366,500000
707882017,3000000
865245244,450000
944134713,1000000
343111076,450000
879481111,10000000
977695329,500000
769167899,3000000
379229992,3000000
975889879,13000000
914077968,3000000
967776486,3000000
866602179,450000
989170705,3000000
899356886,3000000
327014004,450000
909547235,500000
941309417,1000000
334160603,450000
865116716,500000
822762678,11325000
346005577,3000000
898321027,1000000
833388809,3000000
386283966,1000000
326744266,450000
366668651,5000000
359150897,450000
773959786,500000
834306444,1000000
763737237,1000000
901712139,1000000
353781368,3000000
785939789,5000000
795740745,1000000
332518966,450000
869883789,10000000
826515888,11900000
797972009,5000000
326454699,450000
979894953,3000000
366989589,5000000
328112004,5000000
327467539,450000
567283779,500000
877010992,500000
925528866,14000000
812887777,58000000
776200868,1000000
837391972,3000000
357888309,450000
962933727,1000000
849033168,1000000
332270166,450000
705958939,1000000
819338633,3000000
333677784,450000
938681313,11000000
762599211,1000000
888233979,11800000
368801886,3000000
826336336,60000000
333090475,450000
326504669,450000
865206539,450000
336310289,450000
877101662,500000
946987788,5000000
865230489,450000
336284986,450000
846766677,3000000
817100866,500000
966362179,3000000
989230421,3000000
385311266,450000
327507566,450000
329417689,450000
889878908,1000000
912430438,1000000
586798868,3000000
987179289,5000000
369045567,450000
384511331,450000
823121616,3000000
939257432,500000
326400555,3000000
857580839,500000
911523030,3000000
896505010,1000000
896667179,5000000
773681691,3000000
348382000,5000000
765087878,3000000
762752759,1000000
862997769,450000
888586233,500000
327507337,450000
707110077,10500000
763611978,1000000
765168999,50000000
936697191,1000000
343250299,450000
765978123,1000000
795654254,1000000
836296999,11500000
988113183,3000000
389892005,3000000
919298779,10000000
981949951,450000
982587499,3000000
343760386,450000
783841841,3000000
703334774,1000000
347515839,450000
877996627,500000
777385555,55000000
332432399,450000
347272888,12000000
931848506,500000
386783439,500000
922009999,368000000
763056987,1000000
763745748,1000000
922698068,500000
334280279,450000
942611289,1000000
977952388,3000000
916329799,3000000
905481215,500000
382601039,450000
399921686,5000000
766796939,3000000
942319731,1000000
824027678,11325000
932399733,1000000
866090182,450000
762509309,1000000
777779744,5000000
343181220,450000
993086666,80000000
975826789,136000000
899999936,80000000
566352001,500000
898810202,1000000
792084555,5000000
971738988,5000000
365941099,450000
981888801,15000000
985814614,450000
344081071,450000
332389119,450000
971605639,500000
333763288,450000
929387579,3000000
528562006,500000
852389777,3000000
839842842,5000000
843008844,5000000
822669697,500000
383095444,450000
934121779,3000000
969676779,12000000
965442021,5000000
379193888,12500000
332350988,450000
374888444,10750000
329555111,12500000
346210379,450000
965720780,1000000
334768228,450000
886315264,1000000
332070506,450000
877106288,500000
705454666,10000000
817112015,13000000
328907566,450000
877990188,500000
328005551,450000
879199123,500000
702662009,1000000
902950078,3000000
843911456,500000
363363168,5000000
335488739,450000
904996432,1000000
705951100,1000000
924713777,5000000
762641964,1000000
343022201,450000
326416039,450000
389169971,500000
988230195,5000000
911025577,3000000
947285638,1000000
879285989,500000
921301976,1000000
967236789,135000000
988283838,120000000
327433566,450000
329542223,450000
783999683,3000000
915679116,3000000
762631635,1000000
356778769,399000
865364199,450000
858932839,500000
827969669,5000000
987565688,10000000
368633332,3000000
909267632,1000000
707414243,12000000
336055186,450000
981179888,101000000
773688789,5000000
949981929,500000
948779267,1000000
343999803,450000
912520303,3000000
795729234,1000000
399922223,11000000
928393883,3000000
858583193,1000000
877995576,500000
786457457,13500000
325466632,450000
334191200,450000
763756759,1000000
374238299,450000
344088439,450000
588882228,13000000
342891993,5000000
839044177,500000
898300373,1000000
327946286,450000
708888398,3000000
705224228,1000000
708160168,1000000
358988688,13200000
334366968,450000
924601886,1000000
339055444,450000
966665370,5000000
344081278,450000
942246869,5000000
927115516,500000
333657086,450000
362338239,450000
334679266,450000
859505868,1000000
378805665,450000
343524239,450000
363253379,450000
707111717,5000000
384717786,450000
789898933,12000000
945746182,1000000
705418415,1000000
707765666,10000000
342573973,500000
919596968,12000000
866796517,450000
789518789,12000000
384081888,13600000
879486882,500000
966552299,55000000
879275288,500000
795686682,1000000
845176688,13000000
343174368,450000
901457545,1000000
862949378,450000
965100000,135000000
976220897,3000000
329599066,450000
343818766,450000
938923452,3000000
702699277,1000000
865375671,450000
937701996,5000000
799181654,1000000
911511155,11000000
865121263,450000
373112192,500000
705223661,1000000
346271666,5000000
978950373,500000
839775599,10000000
363552566,450000
357478444,5000000
909133675,1000000
977062131,500000
919355555,520000000
326714884,450000
824687799,12000000
708168484,1000000
877150780,500000
392828168,5000000
566732006,500000
964042033,500000
963661985,12000000
938195999,55000000
332100999,14000000
336030706,450000
971471616,3000000
976933091,500000
933638633,3000000
343271866,450000
763164939,1000000
775778811,3000000
344120981,450000
845999961,3000000
343627839,450000
708656888,13000000
326481139,450000
967301976,3000000
329305005,450000
927304579,500000
862467789,3000000
342863003,450000
925604366,500000
967551521,500000
971204394,500000
773355044,1000000
708998899,50000000
384139986,450000
943978036,1000000
973362186,3000000
768385886,1000000
344201273,450000
903882968,5000000
868883778,3000000
961532019,3000000
988882721,3000000
942099746,1000000
879489191,500000
836808886,5000000
937787849,3000000
904999714,500000
899686833,5000000
336896668,10000000
334143679,450000
768000032,3000000
935666403,1000000
794779900,5000000
332614998,450000
944649895,1000000
922997555,5000000
787908999,14000000
789193789,10000000
849062678,11325000
973403450,450000
777008800,12600000
789986689,12500000
926332732,1000000
866622006,5000000
925383876,1000000
939979899,400000000
865041233,450000
523811983,500000
329954266,450000
816113113,75000000
775805888,5000000
859068999,13900000
879286882,500000
966586789,155000000
967174818,500000
765583583,10000000
936582037,500000
342941266,450000
345344345,3000000
823125668,1000000
848100500,3000000
867017979,13000000
327502879,450000
948513429,1000000
789218633,500000
919295589,3000000
377050474,500000
869257022,500000
789999156,5000000
848537678,11325000
337952399,500000
866178727,450000
368513186,450000
989627497,450000
799020090,1000000
568123168,3000000
879285468,500000
975830674,500000
344152013,450000
708016345,1000000
327261739,450000
819766766,10000000
795737123,1000000
399062015,3000000
586442004,500000
329760660,450000
326524445,450000
901187944,500000
943208660,500000
974720520,450000
888890568,3000000
788306666,75000000
859324678,11325000
332507899,450000
374937039,450000
566381989,500000
923764666,10000000
704050607,150000000
862991539,450000
332968008,450000
907068111,5000000
989916668,66000000
795597197,1000000
915388186,3000000
926761588,500000
866929807,450000
901925689,5000000
865747673,1000000
932634242,3000000
981833179,5000000
923161777,3000000
868378660,500000
345711086,1000000
907460990,3000000
588021995,500000
335616669,5000000
984930130,450000
838611668,3000000
888886218,10300000
947667396,1000000
889782191,1000000
346311279,450000
901317588,1000000
964223819,500000
705200388,1000000
865429786,450000
376278088,500000
854733979,5000000
778544966,1000000
799073654,1000000
922689079,500000
928190868,3000000
336041689,450000
926529299,1000000
969562006,5000000
906695068,13125000
862958299,450000
909091864,5000000
343915335,450000
399000522,1000000
523761990,500000
834510979,500000
975619519,3000000
877992566,500000
762682982,1000000
762755488,1000000
335093866,450000
326121172,450000
866210974,450000
849939979,10500000
862921589,450000
835054886,500000
865914989,450000
898833887,1000000
825857678,11325000
352963816,99000
705288244,1000000
329195665,450000
705464321,1000000
889868701,1000000
776868667,3000000
923144888,12000000
943867986,10000000
333202879,450000
914959373,1000000
867461957,500000
334550966,450000
395989787,500000
923968379,3000000
342911992,5000000
396332211,3000000
846453888,3000000
886666888,590000000
763708308,1000000
768161916,1000000
924796839,10000000
888880515,10300000
327220713,450000
925719266,500000
985211355,3000000
967486717,1000000
933743038,500000
943339090,3000000
768176817,5000000
934063266,500000
858678939,10000000
777117711,130000000
858322998,500000
385681186,3000000
375731488,500000
397892007,5000000
334250187,450000
762593597,1000000
763555066,1000000
358888666,179000000
888887977,10625000
913692019,5000000
849978999,10000000
332740268,450000
974055405,450000
379118439,450000
908452018,3000000
886688889,69500000
385080823,3000000
335639288,450000
969676567,10962000
375805466,500000
817698698,5000000
865029768,450000
942967466,500000
775137137,10000000
898147673,1000000
349468998,1000000
567757579,3000000
899626968,1000000
386326226,450000
978908883,3000000
865342344,450000
356020695,450000
975532565,500000
877153368,500000
335532015,1000000
898307957,1000000
338787788,5000000
971953495,450000
764908555,5000000
929991900,12000000
826544544,5000000
799071179,1000000
962912013,3000000
819033456,5000000
853904678,11325000
356240550,450000
862999431,450000
909120827,1000000
795646746,1000000
888648522,1000000
339862962,1000000
877010406,500000
327180981,450000
922843555,3000000
968666789,390000000
983238887,3000000
935399466,1000000
565881982,1000000
773322646,500000
946668070,1000000
877150483,500000
876019999,72000000
972241985,5000000
909737308,3000000
846733777,3000000
901436239,3000000
356729286,450000
328961186,450000
326296661,500000
967752004,5000000
329171277,450000
329270307,450000
971903950,450000
762554141,1000000
705440740,1000000
866611186,13000000
879773772,500000
328070673,450000
352222281,10400000
818010606,3000000
856416426,3000000
329400986,450000
901858858,56000000
779111179,56000000
708849999,80000000
334401099,450000
817061368,3000000
798142555,5000000
343614279,450000
916096363,3000000
836553345,500000
842467879,5000000
332420004,450000
367939393,55000000
866932668,5000000
359404379,450000
369020185,450000
846383838,250000000
909276841,1000000
905313340,500000
335319555,5000000
763516123,1000000
865363068,450000
816189777,3000000
799259259,13900000
859913979,3000000
856979879,5000000
354977479,450000
774067979,5000000
769735735,3000000
965330171,1000000
862999537,450000
785758788,3000000
395921529,500000
909097642,5000000
388878999,50000000
523801997,500000
775296888,10000000
357279777,5000000
813332468,13000000
343658639,450000
905723376,500000
327724066,500000
813457939,5000000
387417088,450000
778563365,1000000
763725425,1000000
787850999,5000000
931821825,3000000
586182007,500000
344105079,450000
869375080,500000
764841841,5000000
363906661,500000
928881974,10300000
888323151,1000000
816726678,11325000
354700522,500000
567880889,3000000
879612347,500000
931789299,3000000
946036410,1000000
927084786,500000
778886767,3000000
909270326,1000000
936182078,1000000
862944694,450000
988486486,220000000
965453525,3000000
989421355,500000
708109108,1000000
936310781,3000000
975549787,450000
827071947,50000000
945524061,1000000
373755880,500000
762602123,1000000
905572752,5000000
938457001,500000
919991186,12000000
985279284,450000
344936666,65000000
911111342,5000000
376042012,450000
782873999,5000000
865068888,100000000
367911972,450000
868129568,3000000
816711900,500000
366983586,450000
971877799,12000000
325841466,450000
826751368,3000000
357522522,11000000
947680806,1000000
342892388,450000
934057939,5000000
859615539,500000
832661779,1000000
979287399,3000000
766909555,3000000
336299949,450000
383209786,450000
342864969,450000
922744286,500000
961983357,1000000
333165299,450000
879488139,500000
909114385,500000
903357367,5000000
926999992,62000000
877010598,500000
329358288,450000
335746866,450000
707222678,13500000
708151094,1000000
988403141,1000000
763733044,1000000
823656566,5000000
784111188,10000000
789998386,12750000
903252236,1000000
914933338,10000000
344220503,450000
327627839,450000
977297886,3000000
926520666,10000000
344080409,450000
933821985,5000000
344904666,3000000
898941987,3000000
933121165,1000000
799535666,5000000
888168113,10000000
888889107,10300000
986999197,5000000
912762321,500000
854459669,3000000
776664078,5000000
365311388,5000000
777093888,10100000
795677675,1000000
342276279,450000
865710660,450000
886868694,10400000
918868139,10000000
924619777,5000000
918849646,500000
839885585,3000000
798667766,10000000
924445411,500000
858661616,5000000
857797777,106000000
924330999,11700000
816578000,1000000
522668886,15000000
385228439,450000
702293299,1000000
926772888,14100000
343171085,450000
376489999,120000000
353376268,450000
328050705,450000
776882233,5000000
328519996,450000
961640269,500000
886313388,3000000
946227951,1000000
968542548,500000
334148879,450000
909618621,500000
932475210,1000000
763066788,1000000
827717273,5000000
762766345,1000000
932352868,5000000
909565685,5000000
916638976,500000
343220619,500000
983256723,450000
966499779,5000000
776293654,1000000
901366893,500000
335166039,450000
946117621,1000000
973593636,14000000
762642646,1000000
996871990,1000000
346882166,450000
935653838,12000000
867000385,450000
824100400,3000000
823547555,1000000
813666636,12600000
879400667,500000
363039886,5000000
915627779,10000000
921082014,10000000
819088600,500000
342904884,450000
782228989,12800000
986712307,450000
945958600,1000000
326555680,450000
797189989,3000000
327311214,450000
369416539,450000
706228888,120000000
929062006,12000000
967847233,500000
705614666,5000000
866171316,450000
986238168,12000000
382083113,450000
357386768,5000000
387927786,500000
846868286,5000000
326349288,450000
763605005,1000000
773147979,11000000
396070000,12400000
354231466,450000
865201971,450000
903171331,3000000
888053956,500000
785888667,3000000
763708508,1000000
816711099,500000
971648949,450000
763626426,1000000
905160075,500000
925989622,500000
865470473,450000
921660585,1000000
333417539,450000
835390989,500000
372436662,1000000
859354678,11325000
868666895,10000000
795683003,1000000
325388874,450000
969018644,500000
928051888,13000000
979688000,15000000
799033765,1000000
327280393,450000
367796668,5000000
708077622,1000000
925895888,13900000
965273588,3000000
563131988,500000
904233378,3000000
946442345,13500000
826668888,480000000
327156439,450000
338152486,450000
944771331,1000000
866996917,450000
337377076,500000
326408639,450000
825781368,3000000
968972023,5000000
869688168,5000000
945145391,1000000
366842234,450000
326077366,450000
396262626,68000000
879160968,500000
836368678,3000000
922183286,10000000
356106779,450000
906278298,13125000
904529891,500000
364383443,500000
344161276,450000
337888683,5000000
343899932,450000
901038282,3000000
357791688,12000000
989898989,8900000000
862533944,500000
909434634,5000000
968871790,1000000
334000839,450000
961451404,500000
769822999,13200000
931819181,3000000
866062347,450000
912731862,500000
981055995,3000000
395074666,5000000
329187366,450000
334160776,450000
345727679,5000000
926352199,1000000
702738181,1000000
943006644,3000000
349140778,450000
973969151,1000000
829288888,455000000
777474020,500000
903084466,5000000
943774447,5000000
905765090,500000
708131977,1000000
902519559,5000000
708088055,1000000
866386166,450000
792955955,12000000
862174741,500000
325999403,450000
786361980,3000000
342151995,5000000
862979486,450000
961701987,3000000
906761234,14000000
356787178,1000000
971919397,5000000
911115859,12000000
824888166,3000000
344286839,450000
335843239,450000
332944379,450000
582235777,3000000
799999998,480000000
967151197,3000000
828080202,5000000
865351269,450000
762501969,1000000
941499179,1000000
364310481,450000
522092021,10000000
705638777,5000000
332070285,450000
927037887,500000
967407448,500000
898579986,1000000
383529888,12900000
344248188,450000
986888846,10000000
347927775,450000
931112025,3000000
775907779,10000000
964218200,500000
339010986,1000000
784667722,5000000
372735736,1000000
925691221,1000000
586951996,500000
346888405,450000
898322054,1000000
931807846,500000
962063336,3000000
879197978,500000
899997474,10000000
865555186,12200000
968132150,500000
888881699,12000000
977702006,5000000
332982014,3000000
964355001,500000
941305196,1000000
393128727,500000
839879886,3000000
708153156,1000000
941597773,500000
705428333,1000000
877150988,500000
819811990,14000000
972049758,500000
907430463,500000
985112616,3000000
934316179,1000000
375385986,500000
377234539,5000000
343678678,80000000
336214166,450000
358282568,450000
343795799,450000
823570586,500000
921102010,12500000
702794792,1000000
393878712,500000
901705689,1000000
927873839,3000000
763644722,1000000
387167539,450000
357575701,5000000
763744748,1000000
848886668,65000000
916604224,1000000
937492997,500000
866301998,5000000
327292929,55295000
328324388,450000
937979685,5000000
859992019,5000000
762755754,1000000
981256027,500000
765951999,11000000
379901799,450000
566169168,1000000
888054222,3000000
334170304,450000
936178896,500000
889257035,1000000
868166882,3000000
817050614,500000
909607211,500000
363111000,12000000
327975499,450000
789999907,50000000
813863456,10000000
795669369,1000000
866382638,450000
363597039,450000
975792557,1000000
918026402,500000
794519999,50000000
825884886,3000000
813242886,500000
985989126,1000000
942539328,1000000
942791588,500000
969438668,12000000
329151294,450000
705456987,1000000
849920999,13000000
779586668,3000000
326330888,10900000
865973639,450000
702707703,1000000
763501962,1000000
986660888,122400000
877122234,500000
889663665,3000000
886668339,10000000
766771771,10000000
817731368,3000000
886787656,1000000
795857888,5000000
838686147,5000000
927626177,1000000
336200908,450000
385255688,5000000
795711077,1000000
327585286,450000
932357968,10800000
877154799,500000
862940369,450000
566388988,3000000
879767274,500000
762534034,1000000
879764040,500000
866055555,200000000
853352555,3000000
906047229,500000
912658888,368000000
707777878,50000000
327426556,450000
702330055,5000000
327651939,450000
835588299,3000000
868117727,500000
865705675,450000
866907161,450000
343376539,450000
337658338,450000
352855486,450000
916336679,12000000
937820639,1000000
974070679,3000000
834038138,1000000
946124094,1000000
378690999,12600000
975228968,5000000
939438264,500000
523051987,12000000
704128777,5000000
328160711,450000
898306914,1000000
986146214,450000
325416439,450000
979078799,10000000
941323205,500000
943879197,1000000
877003033,500000
829379888,12000000
866021117,450000
877101114,500000
387282016,450000
336091282,450000
927255557,3000000
799028876,1000000
702759758,1000000
937217778,3000000
862889785,450000
343221689,450000
937690268,3000000
967761998,10500000
943360988,500000
372203234,450000
909160981,3000000
582222229,55000000
335678948,10000000
799556575,5000000
565638638,13000000
888535566,3000000
352709984,500000
343983779,450000
587332007,500000
984312345,55000000
818611622,11000000
927555668,13000000
799088299,1000000
582596596,5000000
936966679,10000000
862621162,5000000
847405567,500000
886341135,1000000
949902906,3000000
948151960,1000000
359586168,5000000
888001004,5000000
886749022,1000000
925366966,5000000
945266587,1000000
877120483,500000
877178811,500000
924723379,500000
567895883,5000000
799159876,1000000
395888579,5000000
909287002,500000
774595202,500000
354006616,500000
398582442,500000
327305299,450000
931843339,3000000
702226868,70000000
949317256,1000000
913000389,5000000
767644444,60000000
375430186,450000
834569790,500000
705765789,5000000
708117317,1000000
764553234,1000000
909205179,3000000
565132999,3000000
944619945,1000000
898391988,5000000
913289439,3000000
767036868,13000000
947895352,1000000
964571227,500000
913868777,65000000
763658656,1000000
989467879,10000000
879592269,500000
838072179,1000000
865092399,450000
899630163,1000000
967896128,5000000
865020689,450000
389276279,5000000
866334838,450000
763592005,1000000
944600455,1000000
946741453,1000000
764488666,13000000
793238938,1000000
877998832,500000
945908477,1000000
948305542,1000000
829761368,3000000
984257895,450000
926627068,500000
967507350,500000
818003555,12000000
582338868,1000000
327868266,450000
799066477,1000000
769478478,12000000
762759756,1000000
327110305,450000
928877989,500000
784731555,5000000
975628251,500000
975897912,450000
896383699,1000000
963319986,5000000
889666159,3000000
857177456,500000
326966671,450000
915174399,500000
862974068,450000
799174787,1000000
326310578,450000
767816888,5000000
912675686,5000000
378606079,450000
397880088,10000000
794899639,3000000
946230401,1000000
366000555,69000000
888873377,3000000
916337773,3000000
969192094,500000
568181879,3000000
334951268,450000
924061997,12000000
856482279,500000
399458899,13800000
795599077,1000000
763690390,1000000
859908888,99000000
334427586,450000
941805051,1000000
925374866,1000000
389679979,5000000
797770888,13500000
702738012,1000000
336414786,450000
941920368,1000000
931522015,3000000
899791688,3000000
382276168,450000
704154567,5000000
899959578,3000000
356658466,450000
903869888,72000000
837771999,14000000
904301139,1000000
877156739,500000
921818333,10000000
705917678,500000
335873687,1000000
334612766,450000
363302268,450000
947994187,1000000
973296599,3000000
901256786,5000000
762523522,1000000
862977727,450000
567896333,10000000
333728266,450000
923731995,3000000
332041005,450000
379970234,450000
865203679,450000
976777799,160000000
522052019,5000000
971656936,500000
844756688,5000000
702031994,12000000
904090605,3000000
848736969,3000000
909126980,1000000
921265666,10000000
921671981,5000000
906676078,3000000
708689889,3000000
845304678,11325000
819380678,11325000
865918539,450000
962932011,5000000
369517815,500000
933939933,79000000
985888032,3000000
981047457,500000
867422500,500000
937490111,3000000
968190472,1000000
913456789,18000000000
969730184,500000
776999444,12000000
818939386,1000000
846797797,12000000
